Vigencia,CODIGO DANE,MPIO.,ESTRATO,sectores,Metros Cubicos
2014,41615,RIVERA,Oficiales,NOVIEMBRE,"69940,93"
2014,41615,RIVERA,Oficiales,DICIEMBRE,"66785,72"
2014,41791,TARQUI,Oficiales,ENERO,"37549,34"
2014,41791,TARQUI,Oficiales,FEBRERO,"31878,22"
2014,41791,TARQUI,Oficiales,MARZO,"30768,87"
2014,41791,TARQUI,Oficiales,ABRIL,"32729,85"
2014,41791,TARQUI,Oficiales,MAYO,"33822,89"
2014,41791,TARQUI,Oficiales,JUNIO,"34240,65"
2014,41791,TARQUI,Oficiales,JULIO,"36570,7"
2014,41791,TARQUI,Oficiales,AGOSTO,"36849,57"
2014,41791,TARQUI,Oficiales,SEPTIEMBRE,"37584,9"
2014,41791,TARQUI,Oficiales,OCTUBRE,"37322,41"
2014,41791,TARQUI,Oficiales,NOVIEMBRE,"37510,47"
2014,41791,TARQUI,Oficiales,DICIEMBRE,"38291,94"
2014,41799,TELLO,Oficiales,ENERO,"23334,24"
2014,41799,TELLO,Oficiales,FEBRERO,"22129,97"
2014,41799,TELLO,Oficiales,MARZO,"20562,29"
2014,41799,TELLO,Oficiales,ABRIL,"21984,26"
2014,41799,TELLO,Oficiales,MAYO,"22026,83"
2014,41799,TELLO,Oficiales,JUNIO,"22913,04"
2014,41799,TELLO,Oficiales,JULIO,"20880,02"
2014,41799,TELLO,Oficiales,AGOSTO,"24870,37"
2014,41799,TELLO,Oficiales,SEPTIEMBRE,"23633,54"
2014,41799,TELLO,Oficiales,OCTUBRE,"23521,04"
2014,41799,TELLO,Oficiales,NOVIEMBRE,"23200,05"
2014,41799,TELLO,Oficiales,DICIEMBRE,"22761,1"
2014,41801,TERUEL,Oficiales,ENERO,"15410,21"
2014,41801,TERUEL,Oficiales,FEBRERO,"14936,32"
2014,41801,TERUEL,Oficiales,MARZO,"13882,61"
2014,41801,TERUEL,Oficiales,ABRIL,"14744,33"
2014,41801,TERUEL,Oficiales,MAYO,"14269,24"
2014,41801,TERUEL,Oficiales,JUNIO,"14320,55"
2014,41801,TERUEL,Oficiales,JULIO,"12774,19"
2014,41801,TERUEL,Oficiales,AGOSTO,"16182,28"
2014,41801,TERUEL,Oficiales,SEPTIEMBRE,"14623,94"
2014,41801,TERUEL,Oficiales,OCTUBRE,"15157,86"
2014,41801,TERUEL,Oficiales,NOVIEMBRE,"14507,5"
2014,41801,TERUEL,Oficiales,DICIEMBRE,"13436,41"
2014,41797,TESALIA,Oficiales,ENERO,"26132,21"
2014,41797,TESALIA,Oficiales,FEBRERO,"24099,07"
2014,41797,TESALIA,Oficiales,MARZO,"24251,23"
2014,41797,TESALIA,Oficiales,ABRIL,"21299,96"
2014,41797,TESALIA,Oficiales,MAYO,"21509,39"
2014,41797,TESALIA,Oficiales,JUNIO,"21269,21"
2014,41797,TESALIA,Oficiales,JULIO,"23401,79"
2014,41797,TESALIA,Oficiales,AGOSTO,"21766,34"
2014,41797,TESALIA,Oficiales,SEPTIEMBRE,"21559,12"
2014,41797,TESALIA,Oficiales,OCTUBRE,"23074,13"
2014,41797,TESALIA,Oficiales,NOVIEMBRE,"22404,96"
2014,41797,TESALIA,Oficiales,DICIEMBRE,"23839,66"
2014,41872,VILLAVIEJA,Oficiales,ENERO,"22435,49"
2014,41872,VILLAVIEJA,Oficiales,FEBRERO,"22068,65"
2014,41872,VILLAVIEJA,Oficiales,MARZO,"18942,95"
2014,41872,VILLAVIEJA,Oficiales,ABRIL,"20170,32"
2014,41872,VILLAVIEJA,Oficiales,MAYO,"20347,71"
2014,41872,VILLAVIEJA,Oficiales,JUNIO,"20178,66"
2014,41872,VILLAVIEJA,Oficiales,JULIO,"19578,5"
2014,41872,VILLAVIEJA,Oficiales,AGOSTO,"19445,7"
2014,41872,VILLAVIEJA,Oficiales,SEPTIEMBRE,"21194,58"
2014,41872,VILLAVIEJA,Oficiales,OCTUBRE,"19991,58"
2014,41872,VILLAVIEJA,Oficiales,NOVIEMBRE,"20456,33"
2014,41872,VILLAVIEJA,Oficiales,DICIEMBRE,"20236,87"
2014,41885,YAGUARA,Oficiales,ENERO,"27534,56"
2014,41885,YAGUARA,Oficiales,FEBRERO,"23931,49"
2014,41885,YAGUARA,Oficiales,MARZO,"20832,1"
2014,41885,YAGUARA,Oficiales,ABRIL,"21582,14"
2014,41885,YAGUARA,Oficiales,MAYO,"21204,05"
2014,41885,YAGUARA,Oficiales,JUNIO,"22419,1"
2014,41885,YAGUARA,Oficiales,JULIO,"20371,68"
2014,41885,YAGUARA,Oficiales,AGOSTO,"20296,83"
2014,41885,YAGUARA,Oficiales,SEPTIEMBRE,"22801,43"
2014,41885,YAGUARA,Oficiales,OCTUBRE,"21322,52"
2014,41885,YAGUARA,Oficiales,NOVIEMBRE,"20100,39"
2014,41885,YAGUARA,Oficiales,DICIEMBRE,"22623,56"
2017,41001,NEIVA,Comercial,ENERO,"157834,49"
2017,41001,NEIVA,Comercial,FEBRERO,"148196,87"
2017,41001,NEIVA,Comercial,MARZO,"146445,9"
2017,41001,NEIVA,Comercial,ABRIL,"143531,47"
2017,41001,NEIVA,Comercial,MAYO,"144468,14"
2017,41001,NEIVA,Comercial,JUNIO,"146519,58"
2017,41001,NEIVA,Comercial,JULIO,"156273,98"
2017,41001,NEIVA,Comercial,AGOSTO,"144383,48"
2017,41001,NEIVA,Comercial,SEPTIEMBRE,"144746,96"
2017,41001,NEIVA,Comercial,OCTUBRE,"145816,51"
2017,41001,NEIVA,Comercial,NOVIEMBRE,"154265,97"
2017,41001,NEIVA,Comercial,DICIEMBRE,"157651,03"
2017,41016,AIPE,Comercial,ENERO,"1425,38"
2017,41016,AIPE,Comercial,FEBRERO,"1455,76"
2017,41016,AIPE,Comercial,MARZO,"1296,6"
2017,41016,AIPE,Comercial,ABRIL,"1408,27"
2017,41016,AIPE,Comercial,MAYO,"1588,01"
2017,41016,AIPE,Comercial,JUNIO,"1631,22"
2017,41016,AIPE,Comercial,JULIO,"1567,03"
2017,41016,AIPE,Comercial,AGOSTO,"1518,83"
2017,41016,AIPE,Comercial,SEPTIEMBRE,"1956,01"
2017,41016,AIPE,Comercial,OCTUBRE,"1616,85"
2017,41016,AIPE,Comercial,NOVIEMBRE,"1961,25"
2017,41016,AIPE,Comercial,DICIEMBRE,"2106,1"
2017,41020,ALGECIRAS,Comercial,ENERO,"3369,1"
2017,41020,ALGECIRAS,Comercial,FEBRERO,"3602,83"
2017,41020,ALGECIRAS,Comercial,MARZO,"3063,23"
2017,41020,ALGECIRAS,Comercial,ABRIL,"3336,98"
2017,41020,ALGECIRAS,Comercial,MAYO,"3112,71"
2017,41020,ALGECIRAS,Comercial,JUNIO,"3457,1"
2017,41020,ALGECIRAS,Comercial,JULIO,"3701,39"
2017,41020,ALGECIRAS,Comercial,AGOSTO,"3191,57"
2017,41020,ALGECIRAS,Comercial,SEPTIEMBRE,"3159,21"
2017,41020,ALGECIRAS,Comercial,OCTUBRE,"2825,18"
2017,41020,ALGECIRAS,Comercial,NOVIEMBRE,"2842,8"
2017,41020,ALGECIRAS,Comercial,DICIEMBRE,"3058,41"
2017,41078,BARAYA,Comercial,ENERO,"361,96"
2017,41078,BARAYA,Comercial,FEBRERO,"384,15"
2017,41078,BARAYA,Comercial,MARZO,"363,94"
2017,41078,BARAYA,Comercial,ABRIL,"355,42"
2017,41078,BARAYA,Comercial,MAYO,"410,85"
2017,41078,BARAYA,Comercial,JUNIO,"352,94"
2017,41078,BARAYA,Comercial,JULIO,"353,09"
2017,41078,BARAYA,Comercial,AGOSTO,"400,4"
2017,41078,BARAYA,Comercial,SEPTIEMBRE,"504,85"
2017,41078,BARAYA,Comercial,OCTUBRE,"919,99"
2017,41078,BARAYA,Comercial,NOVIEMBRE,"837,82"
2017,41078,BARAYA,Comercial,DICIEMBRE,"931,78"
2017,41132,CAMPOALEGRE,Comercial,ENERO,"4073,38"
2017,41132,CAMPOALEGRE,Comercial,FEBRERO,"3791,3"
2017,41132,CAMPOALEGRE,Comercial,MARZO,"2924,79"
2017,41132,CAMPOALEGRE,Comercial,ABRIL,"3766,89"
2017,41132,CAMPOALEGRE,Comercial,MAYO,"2693,5"
2017,41132,CAMPOALEGRE,Comercial,JUNIO,"2516,08"
2017,41132,CAMPOALEGRE,Comercial,JULIO,"2478,46"
2017,41132,CAMPOALEGRE,Comercial,AGOSTO,"2581,54"
2017,41132,CAMPOALEGRE,Comercial,SEPTIEMBRE,"2610,01"
2017,41132,CAMPOALEGRE,Comercial,OCTUBRE,"2503,51"
2017,41132,CAMPOALEGRE,Comercial,NOVIEMBRE,"2468,04"
2017,41132,CAMPOALEGRE,Comercial,DICIEMBRE,"2565,64"
2017,41298,GARZON,Comercial,ENERO,"8380,77"
2017,41298,GARZON,Comercial,FEBRERO,"8158,64"
2017,41298,GARZON,Comercial,MARZO,"7744,92"
2017,41298,GARZON,Comercial,ABRIL,"8090,7"
2017,41298,GARZON,Comercial,MAYO,"7697,69"
2017,41298,GARZON,Comercial,JUNIO,"7722,78"
2017,41298,GARZON,Comercial,JULIO,"7894,88"
2017,41298,GARZON,Comercial,AGOSTO,"7346,95"
2017,41298,GARZON,Comercial,SEPTIEMBRE,"7464,77"
2017,41298,GARZON,Comercial,OCTUBRE,"7770,86"
2017,41298,GARZON,Comercial,NOVIEMBRE,"8084,91"
2017,41298,GARZON,Comercial,DICIEMBRE,"8210,88"
2017,41306,GIGANTE,Comercial,ENERO,"794,78"
2017,41306,GIGANTE,Comercial,FEBRERO,"1086,83"
2017,41306,GIGANTE,Comercial,MARZO,"686,08"
2017,41306,GIGANTE,Comercial,ABRIL,"1023,52"
2017,41306,GIGANTE,Comercial,MAYO,"1233,31"
2017,41306,GIGANTE,Comercial,JUNIO,"783,98"
2017,41306,GIGANTE,Comercial,JULIO,"914,72"
2017,41306,GIGANTE,Comercial,AGOSTO,"1478,8"
2017,41306,GIGANTE,Comercial,SEPTIEMBRE,"1337,49"
2017,41306,GIGANTE,Comercial,OCTUBRE,"1749,91"
2017,41306,GIGANTE,Comercial,NOVIEMBRE,"1739,37"
2017,41306,GIGANTE,Comercial,DICIEMBRE,"1952,56"
2017,41349,HOBO,Comercial,ENERO,"1653,86"
2017,41349,HOBO,Comercial,FEBRERO,"1469,57"
2017,41349,HOBO,Comercial,MARZO,"1393,15"
2017,41349,HOBO,Comercial,ABRIL,"2003,66"
2017,41349,HOBO,Comercial,MAYO,"1348,76"
2017,41349,HOBO,Comercial,JUNIO,"1552,39"
2017,41349,HOBO,Comercial,JULIO,"2125,14"
2017,41349,HOBO,Comercial,AGOSTO,"1734,61"
2017,41349,HOBO,Comercial,SEPTIEMBRE,"2191,89"
2017,41349,HOBO,Comercial,OCTUBRE,"2649,31"
2017,41349,HOBO,Comercial,NOVIEMBRE,"3235,19"
2017,41349,HOBO,Comercial,DICIEMBRE,"2497,73"
2017,41396,LA PLATA,Comercial,ENERO,"9008,82"
2017,41396,LA PLATA,Comercial,FEBRERO,"8146,58"
2017,41396,LA PLATA,Comercial,MARZO,"7281,2"
2017,41396,LA PLATA,Comercial,ABRIL,"8025,5"
2017,41396,LA PLATA,Comercial,MAYO,"7631,63"
2017,41396,LA PLATA,Comercial,JUNIO,"9035,58"
2017,41396,LA PLATA,Comercial,JULIO,"9321,09"
2017,41396,LA PLATA,Comercial,AGOSTO,"9472,48"
2017,41396,LA PLATA,Comercial,SEPTIEMBRE,"9343,48"
2017,41396,LA PLATA,Comercial,OCTUBRE,"9918,89"
2017,41396,LA PLATA,Comercial,NOVIEMBRE,"9410,49"
2017,41396,LA PLATA,Comercial,DICIEMBRE,"9640,7"
2017,41518,PAICOL,Comercial,ENERO,"797,95"
2017,41518,PAICOL,Comercial,FEBRERO,"641,96"
2017,41518,PAICOL,Comercial,MARZO,"607,53"
2017,41518,PAICOL,Comercial,ABRIL,"641,56"
2017,41518,PAICOL,Comercial,MAYO,"666,96"
2017,41518,PAICOL,Comercial,JUNIO,"484,11"
2017,41518,PAICOL,Comercial,JULIO,"732,52"
2017,41518,PAICOL,Comercial,AGOSTO,"869,39"
2017,41518,PAICOL,Comercial,SEPTIEMBRE,"767,16"
2017,41518,PAICOL,Comercial,OCTUBRE,"803,59"
2017,41518,PAICOL,Comercial,NOVIEMBRE,"737,88"
2017,41518,PAICOL,Comercial,DICIEMBRE,"644,69"
2017,41524,PALERMO,Comercial,ENERO,"4962,77"
2017,41524,PALERMO,Comercial,FEBRERO,"4982,27"
2017,41524,PALERMO,Comercial,MARZO,"4983,62"
2017,41524,PALERMO,Comercial,ABRIL,"4551,37"
2017,41524,PALERMO,Comercial,MAYO,"4864,5"
2017,41524,PALERMO,Comercial,JUNIO,"4793,12"
2017,41524,PALERMO,Comercial,JULIO,"5527,31"
2017,41524,PALERMO,Comercial,AGOSTO,"5426,28"
2017,41524,PALERMO,Comercial,SEPTIEMBRE,"5189,58"
2017,41524,PALERMO,Comercial,OCTUBRE,"4522,31"
2017,41524,PALERMO,Comercial,NOVIEMBRE,"4925,35"
2017,41524,PALERMO,Comercial,DICIEMBRE,"3871,44"
2017,41615,RIVERA,Comercial,ENERO,"6121,81"
2017,41615,RIVERA,Comercial,FEBRERO,"6155,67"
2017,41615,RIVERA,Comercial,MARZO,"4918,5"
2017,41615,RIVERA,Comercial,ABRIL,"5243,13"
2017,41615,RIVERA,Comercial,MAYO,"5617,9"
2017,41615,RIVERA,Comercial,JUNIO,"5435,26"
2017,41615,RIVERA,Comercial,JULIO,"6245,18"
2017,41615,RIVERA,Comercial,AGOSTO,"5847,13"
2017,41615,RIVERA,Comercial,SEPTIEMBRE,"6168,12"
2017,41615,RIVERA,Comercial,OCTUBRE,"5649,57"
2017,41615,RIVERA,Comercial,NOVIEMBRE,"6157,41"
2017,41615,RIVERA,Comercial,DICIEMBRE,"6169,18"
2017,41791,TARQUI,Comercial,ENERO,"193,43"
2017,41791,TARQUI,Comercial,FEBRERO,193
2017,41791,TARQUI,Comercial,MARZO,"111,63"
2017,41791,TARQUI,Comercial,ABRIL,"39,29"
2017,41791,TARQUI,Comercial,MAYO,"45,57"
2017,41791,TARQUI,Comercial,JUNIO,"83,44"
2017,41791,TARQUI,Comercial,JULIO,"207,64"
2017,41791,TARQUI,Comercial,AGOSTO,"245,8"
2017,41791,TARQUI,Comercial,SEPTIEMBRE,"301,24"
2017,41791,TARQUI,Comercial,OCTUBRE,"258,49"
2017,41791,TARQUI,Comercial,NOVIEMBRE,"249,71"
2017,41791,TARQUI,Comercial,DICIEMBRE,"201,22"
2017,41799,TELLO,Comercial,ENERO,"2427,48"
2017,41799,TELLO,Comercial,FEBRERO,"2549,63"
2017,41799,TELLO,Comercial,MARZO,"2819,47"
2017,41799,TELLO,Comercial,ABRIL,"2544,32"
2017,41799,TELLO,Comercial,MAYO,"2828,09"
2017,41799,TELLO,Comercial,JUNIO,"2723,66"
2017,41799,TELLO,Comercial,JULIO,"3024,95"
2017,41799,TELLO,Comercial,AGOSTO,"2633,69"
2017,41799,TELLO,Comercial,SEPTIEMBRE,"2977,08"
2017,41799,TELLO,Comercial,OCTUBRE,"2903,16"
2017,41799,TELLO,Comercial,NOVIEMBRE,"2643,52"
2017,41799,TELLO,Comercial,DICIEMBRE,"3038,7"
2017,41801,TERUEL,Comercial,ENERO,"408,06"
2017,41801,TERUEL,Comercial,FEBRERO,"403,72"
2017,41801,TERUEL,Comercial,MARZO,"483,39"
2017,41801,TERUEL,Comercial,ABRIL,"441,34"
2017,41801,TERUEL,Comercial,MAYO,"613,65"
2017,41801,TERUEL,Comercial,JUNIO,"601,31"
2017,41801,TERUEL,Comercial,JULIO,"761,01"
2017,41801,TERUEL,Comercial,AGOSTO,"575,73"
2017,41801,TERUEL,Comercial,SEPTIEMBRE,"634,87"
2017,41801,TERUEL,Comercial,OCTUBRE,"459,33"
2017,41801,TERUEL,Comercial,NOVIEMBRE,"492,93"
2017,41801,TERUEL,Comercial,DICIEMBRE,"826,3"
2017,41797,TESALIA,Comercial,ENERO,"1139,66"
2017,41797,TESALIA,Comercial,FEBRERO,"1202,94"
2017,41797,TESALIA,Comercial,MARZO,"1072,37"
2017,41797,TESALIA,Comercial,ABRIL,"1138,95"
2017,41797,TESALIA,Comercial,MAYO,"1406,79"
2017,41797,TESALIA,Comercial,JUNIO,"1391,52"
2017,41797,TESALIA,Comercial,JULIO,"1625,26"
2017,41797,TESALIA,Comercial,AGOSTO,"1559,33"
2017,41797,TESALIA,Comercial,SEPTIEMBRE,"1429,17"
2017,41797,TESALIA,Comercial,OCTUBRE,"1541,64"
2017,41797,TESALIA,Comercial,NOVIEMBRE,"1590,28"
2017,41797,TESALIA,Comercial,DICIEMBRE,"1602,16"
2017,41872,VILLAVIEJA,Comercial,ENERO,"510,35"
2017,41872,VILLAVIEJA,Comercial,FEBRERO,"609,54"
2017,41872,VILLAVIEJA,Comercial,MARZO,"574,15"
2017,41872,VILLAVIEJA,Comercial,ABRIL,"532,99"
2017,41872,VILLAVIEJA,Comercial,MAYO,"654,72"
2017,41872,VILLAVIEJA,Comercial,JUNIO,"540,74"
2017,41872,VILLAVIEJA,Comercial,JULIO,"616,47"
2017,41872,VILLAVIEJA,Comercial,AGOSTO,"585,51"
2017,41872,VILLAVIEJA,Comercial,SEPTIEMBRE,"835,62"
2017,41872,VILLAVIEJA,Comercial,OCTUBRE,"1936,22"
2017,41872,VILLAVIEJA,Comercial,NOVIEMBRE,"1509,61"
2017,41872,VILLAVIEJA,Comercial,DICIEMBRE,"904,88"
2017,41885,YAGUARA,Comercial,ENERO,"2267,7"
2017,41885,YAGUARA,Comercial,FEBRERO,"2485,98"
2017,41885,YAGUARA,Comercial,MARZO,"2241,1"
2017,41885,YAGUARA,Comercial,ABRIL,"2026,61"
2017,41885,YAGUARA,Comercial,MAYO,"2671,58"
2017,41885,YAGUARA,Comercial,JUNIO,"3069,83"
2017,41885,YAGUARA,Comercial,JULIO,"2746,2"
2017,41885,YAGUARA,Comercial,AGOSTO,"2968,74"
2017,41885,YAGUARA,Comercial,SEPTIEMBRE,3269
2017,41885,YAGUARA,Comercial,OCTUBRE,"2854,16"
2017,41885,YAGUARA,Comercial,NOVIEMBRE,"3025,78"
2017,41885,YAGUARA,Comercial,DICIEMBRE,"2773,39"
2016,41001,NEIVA,Comercial,ENERO,"162314,34"
2016,41001,NEIVA,Comercial,FEBRERO,"156599,5"
2016,41001,NEIVA,Comercial,MARZO,"162429,4"
2016,41001,NEIVA,Comercial,ABRIL,"156491,53"
2016,41001,NEIVA,Comercial,MAYO,"165104,44"
2016,41001,NEIVA,Comercial,JUNIO,"169509,49"
2016,41001,NEIVA,Comercial,JULIO,"174532,16"
2016,41001,NEIVA,Comercial,AGOSTO,"152975,71"
2016,41001,NEIVA,Comercial,SEPTIEMBRE,"141754,14"
2016,41001,NEIVA,Comercial,OCTUBRE,"140079,21"
2016,41001,NEIVA,Comercial,NOVIEMBRE,"150439,86"
2016,41001,NEIVA,Comercial,DICIEMBRE,"166414,96"
2016,41016,AIPE,Comercial,ENERO,"987,48"
2016,41016,AIPE,Comercial,FEBRERO,"1015,52"
2016,41016,AIPE,Comercial,MARZO,"908,83"
2016,41016,AIPE,Comercial,ABRIL,"901,84"
2016,41016,AIPE,Comercial,MAYO,"987,7"
2016,41016,AIPE,Comercial,JUNIO,"871,07"
2016,41016,AIPE,Comercial,JULIO,"934,91"
2016,41016,AIPE,Comercial,AGOSTO,"926,42"
2016,41016,AIPE,Comercial,SEPTIEMBRE,"960,85"
2016,41016,AIPE,Comercial,OCTUBRE,"1000,65"
2016,41016,AIPE,Comercial,NOVIEMBRE,"988,13"
2016,41016,AIPE,Comercial,DICIEMBRE,"1230,9"
2016,41020,ALGECIRAS,Comercial,ENERO,"3572,75"
2016,41020,ALGECIRAS,Comercial,FEBRERO,"2912,39"
2016,41020,ALGECIRAS,Comercial,MARZO,"3164,79"
2016,41020,ALGECIRAS,Comercial,ABRIL,"3195,35"
2016,41020,ALGECIRAS,Comercial,MAYO,"3244,97"
2016,41020,ALGECIRAS,Comercial,JUNIO,"3631,28"
2016,41020,ALGECIRAS,Comercial,JULIO,"3978,22"
2016,41020,ALGECIRAS,Comercial,AGOSTO,"3558,82"
2016,41020,ALGECIRAS,Comercial,SEPTIEMBRE,"3876,28"
2016,41020,ALGECIRAS,Comercial,OCTUBRE,"3591,97"
2016,41020,ALGECIRAS,Comercial,NOVIEMBRE,"3451,32"
2016,41020,ALGECIRAS,Comercial,DICIEMBRE,"3788,78"
2016,41078,BARAYA,Comercial,ENERO,"670,01"
2016,41078,BARAYA,Comercial,FEBRERO,"710,79"
2016,41078,BARAYA,Comercial,MARZO,"726,66"
2016,41078,BARAYA,Comercial,ABRIL,"725,35"
2016,41078,BARAYA,Comercial,MAYO,"805,04"
2016,41078,BARAYA,Comercial,JUNIO,"881,72"
2016,41078,BARAYA,Comercial,JULIO,"591,13"
2016,41078,BARAYA,Comercial,AGOSTO,"474,12"
2016,41078,BARAYA,Comercial,SEPTIEMBRE,"517,35"
2016,41078,BARAYA,Comercial,OCTUBRE,"535,71"
2016,41078,BARAYA,Comercial,NOVIEMBRE,"505,78"
2016,41078,BARAYA,Comercial,DICIEMBRE,"494,01"
2016,41132,CAMPOALEGRE,Comercial,ENERO,"4018,75"
2016,41132,CAMPOALEGRE,Comercial,FEBRERO,"3786,14"
2016,41132,CAMPOALEGRE,Comercial,MARZO,"3401,96"
2016,41132,CAMPOALEGRE,Comercial,ABRIL,"3726,64"
2016,41132,CAMPOALEGRE,Comercial,MAYO,"3832,8"
2016,41132,CAMPOALEGRE,Comercial,JUNIO,"3627,77"
2016,41132,CAMPOALEGRE,Comercial,JULIO,"3629,02"
2016,41132,CAMPOALEGRE,Comercial,AGOSTO,"4255,05"
2016,41132,CAMPOALEGRE,Comercial,SEPTIEMBRE,"3988,63"
2016,41132,CAMPOALEGRE,Comercial,OCTUBRE,"3681,41"
2016,41132,CAMPOALEGRE,Comercial,NOVIEMBRE,"3962,62"
2016,41132,CAMPOALEGRE,Comercial,DICIEMBRE,"3744,05"
2016,41298,GARZON,Comercial,ENERO,"12748,6"
2016,41298,GARZON,Comercial,FEBRERO,"12421,4"
2016,41298,GARZON,Comercial,MARZO,"11624,43"
2016,41298,GARZON,Comercial,ABRIL,"12441,7"
2016,41298,GARZON,Comercial,MAYO,"12750,7"
2016,41298,GARZON,Comercial,JUNIO,"11792,01"
2016,41298,GARZON,Comercial,JULIO,"11620,06"
2016,41298,GARZON,Comercial,AGOSTO,"10769,05"
2016,41298,GARZON,Comercial,SEPTIEMBRE,"9435,64"
2016,41298,GARZON,Comercial,OCTUBRE,"8132,06"
2016,41298,GARZON,Comercial,NOVIEMBRE,"8048,48"
2016,41298,GARZON,Comercial,DICIEMBRE,"8565,86"
2016,41306,GIGANTE,Comercial,ENERO,"1256,13"
2016,41306,GIGANTE,Comercial,FEBRERO,"1603,98"
2016,41306,GIGANTE,Comercial,MARZO,"1428,46"
2016,41306,GIGANTE,Comercial,ABRIL,"1447,77"
2016,41306,GIGANTE,Comercial,MAYO,"1611,72"
2016,41306,GIGANTE,Comercial,JUNIO,"2007,66"
2016,41306,GIGANTE,Comercial,JULIO,"1549,28"
2016,41306,GIGANTE,Comercial,AGOSTO,"1600,87"
2016,41306,GIGANTE,Comercial,SEPTIEMBRE,"1499,35"
2016,41306,GIGANTE,Comercial,OCTUBRE,"973,16"
2016,41306,GIGANTE,Comercial,NOVIEMBRE,"1251,45"
2016,41306,GIGANTE,Comercial,DICIEMBRE,"1060,7"
2016,41349,HOBO,Comercial,ENERO,"2093,33"
2016,41349,HOBO,Comercial,FEBRERO,"2237,27"
2016,41349,HOBO,Comercial,MARZO,"1983,79"
2016,41349,HOBO,Comercial,ABRIL,"2496,09"
2016,41349,HOBO,Comercial,MAYO,"1309,05"
2016,41349,HOBO,Comercial,JUNIO,"1654,37"
2016,41349,HOBO,Comercial,JULIO,"2338,52"
2016,41349,HOBO,Comercial,AGOSTO,"1660,61"
2016,41349,HOBO,Comercial,SEPTIEMBRE,"1748,11"
2016,41349,HOBO,Comercial,OCTUBRE,"1788,14"
2016,41349,HOBO,Comercial,NOVIEMBRE,"2119,74"
2016,41349,HOBO,Comercial,DICIEMBRE,"1798,94"
2016,41396,LA PLATA,Comercial,ENERO,"8270,81"
2016,41396,LA PLATA,Comercial,FEBRERO,"8275,91"
2016,41396,LA PLATA,Comercial,MARZO,"8091,85"
2016,41396,LA PLATA,Comercial,ABRIL,"7733,33"
2016,41396,LA PLATA,Comercial,MAYO,"8049,14"
2016,41396,LA PLATA,Comercial,JUNIO,"9416,12"
2016,41396,LA PLATA,Comercial,JULIO,"9624,7"
2016,41396,LA PLATA,Comercial,AGOSTO,"9295,49"
2016,41396,LA PLATA,Comercial,SEPTIEMBRE,"8994,24"
2016,41396,LA PLATA,Comercial,OCTUBRE,"9123,86"
2016,41396,LA PLATA,Comercial,NOVIEMBRE,"9675,04"
2016,41396,LA PLATA,Comercial,DICIEMBRE,"9440,79"
2016,41518,PAICOL,Comercial,ENERO,"661,74"
2016,41518,PAICOL,Comercial,FEBRERO,"791,36"
2016,41518,PAICOL,Comercial,MARZO,"753,66"
2016,41518,PAICOL,Comercial,ABRIL,"781,26"
2016,41518,PAICOL,Comercial,MAYO,"796,1"
2016,41518,PAICOL,Comercial,JUNIO,"1067,02"
2016,41518,PAICOL,Comercial,JULIO,"849,61"
2016,41518,PAICOL,Comercial,AGOSTO,"953,81"
2016,41518,PAICOL,Comercial,SEPTIEMBRE,"884,9"
2016,41518,PAICOL,Comercial,OCTUBRE,"680,06"
2016,41518,PAICOL,Comercial,NOVIEMBRE,"800,69"
2016,41518,PAICOL,Comercial,DICIEMBRE,"658,85"
2016,41524,PALERMO,Comercial,ENERO,"4698,28"
2016,41524,PALERMO,Comercial,FEBRERO,"4775,59"
2016,41524,PALERMO,Comercial,MARZO,"4382,41"
2016,41524,PALERMO,Comercial,ABRIL,"4438,27"
2016,41524,PALERMO,Comercial,MAYO,"4464,96"
2016,41524,PALERMO,Comercial,JUNIO,"4254,39"
2016,41524,PALERMO,Comercial,JULIO,"4110,75"
2016,41524,PALERMO,Comercial,AGOSTO,"4437,65"
2016,41524,PALERMO,Comercial,SEPTIEMBRE,"4664,86"
2016,41524,PALERMO,Comercial,OCTUBRE,"4304,92"
2016,41524,PALERMO,Comercial,NOVIEMBRE,"4290,76"
2016,41524,PALERMO,Comercial,DICIEMBRE,"4984,74"
2016,41615,RIVERA,Comercial,ENERO,"6964,02"
2016,41615,RIVERA,Comercial,FEBRERO,"7313,45"
2016,41615,RIVERA,Comercial,MARZO,"6938,35"
2016,41615,RIVERA,Comercial,ABRIL,"8065,59"
2016,41615,RIVERA,Comercial,MAYO,"7383,99"
2016,41615,RIVERA,Comercial,JUNIO,"6493,47"
2016,41615,RIVERA,Comercial,JULIO,"6976,84"
2016,41615,RIVERA,Comercial,AGOSTO,"6918,86"
2016,41615,RIVERA,Comercial,SEPTIEMBRE,"6763,72"
2016,41615,RIVERA,Comercial,OCTUBRE,"5819,58"
2016,41615,RIVERA,Comercial,NOVIEMBRE,"6138,4"
2016,41615,RIVERA,Comercial,DICIEMBRE,"6337,35"
2016,41791,TARQUI,Comercial,ENERO,"142,83"
2016,41791,TARQUI,Comercial,FEBRERO,"170,51"
2016,41791,TARQUI,Comercial,MARZO,"173,75"
2016,41791,TARQUI,Comercial,ABRIL,"149,67"
2016,41791,TARQUI,Comercial,MAYO,"186,42"
2016,41791,TARQUI,Comercial,JUNIO,"180,23"
2016,41791,TARQUI,Comercial,JULIO,"222,78"
2016,41791,TARQUI,Comercial,AGOSTO,"219,99"
2016,41791,TARQUI,Comercial,SEPTIEMBRE,"207,39"
