vigencia,CODIGO DANE,MPIO.,ESTRATO,Mes,Usuario
2018,41791,TARQUI,Comercial,MAYO,5
2018,41791,TARQUI,Comercial,JUNIO,5
2018,41791,TARQUI,Comercial,JULIO,5
2018,41791,TARQUI,Comercial,AGOSTO,6
2018,41791,TARQUI,Comercial,SEPTIEMBRE,6
2018,41791,TARQUI,Comercial,OCTUBRE,6
2018,41791,TARQUI,Comercial,NOVIEMBRE,6
2018,41791,TARQUI,Comercial,DICIEMBRE,5
2018,41799,TELLO,Comercial,ENERO,8
2018,41799,TELLO,Comercial,FEBRERO,7
2018,41799,TELLO,Comercial,MARZO,6
2018,41799,TELLO,Comercial,ABRIL,6
2018,41799,TELLO,Comercial,MAYO,6
2018,41799,TELLO,Comercial,JUNIO,6
2018,41799,TELLO,Comercial,JULIO,6
2018,41799,TELLO,Comercial,AGOSTO,6
2018,41799,TELLO,Comercial,SEPTIEMBRE,6
2018,41799,TELLO,Comercial,OCTUBRE,6
2018,41799,TELLO,Comercial,NOVIEMBRE,6
2018,41799,TELLO,Comercial,DICIEMBRE,7
2018,41801,TERUEL,Comercial,MARZO,12
2018,41801,TERUEL,Comercial,ABRIL,12
2018,41801,TERUEL,Comercial,MAYO,12
2018,41801,TERUEL,Comercial,JUNIO,12
2018,41801,TERUEL,Comercial,JULIO,12
2018,41801,TERUEL,Comercial,AGOSTO,12
2018,41801,TERUEL,Comercial,SEPTIEMBRE,12
2018,41801,TERUEL,Comercial,OCTUBRE,12
2018,41801,TERUEL,Comercial,NOVIEMBRE,12
2018,41801,TERUEL,Comercial,DICIEMBRE,12
2018,41797,TESALIA,Comercial,ENERO,21
2018,41797,TESALIA,Comercial,FEBRERO,22
2018,41797,TESALIA,Comercial,MARZO,22
2018,41797,TESALIA,Comercial,ABRIL,21
2018,41797,TESALIA,Comercial,MAYO,21
2018,41797,TESALIA,Comercial,JUNIO,22
2018,41797,TESALIA,Comercial,JULIO,21
2018,41797,TESALIA,Comercial,AGOSTO,21
2018,41797,TESALIA,Comercial,SEPTIEMBRE,21
2018,41797,TESALIA,Comercial,OCTUBRE,21
2018,41797,TESALIA,Comercial,NOVIEMBRE,21
2018,41797,TESALIA,Comercial,DICIEMBRE,21
2018,41872,VILLAVIEJA,Comercial,ENERO,14
2018,41872,VILLAVIEJA,Comercial,FEBRERO,14
2018,41872,VILLAVIEJA,Comercial,MARZO,14
2018,41872,VILLAVIEJA,Comercial,ABRIL,15
2018,41872,VILLAVIEJA,Comercial,MAYO,15
2018,41872,VILLAVIEJA,Comercial,JUNIO,15
2018,41872,VILLAVIEJA,Comercial,JULIO,15
2018,41872,VILLAVIEJA,Comercial,AGOSTO,15
2018,41872,VILLAVIEJA,Comercial,SEPTIEMBRE,15
2018,41872,VILLAVIEJA,Comercial,OCTUBRE,15
2018,41872,VILLAVIEJA,Comercial,NOVIEMBRE,15
2018,41872,VILLAVIEJA,Comercial,DICIEMBRE,15
2018,41885,YAGUARA,Comercial,ENERO,31
2018,41885,YAGUARA,Comercial,FEBRERO,31
2018,41885,YAGUARA,Comercial,MARZO,31
2018,41885,YAGUARA,Comercial,ABRIL,31
2018,41885,YAGUARA,Comercial,MAYO,32
2018,41885,YAGUARA,Comercial,JUNIO,32
2018,41885,YAGUARA,Comercial,JULIO,32
2018,41885,YAGUARA,Comercial,AGOSTO,32
2018,41885,YAGUARA,Comercial,SEPTIEMBRE,31
2018,41885,YAGUARA,Comercial,OCTUBRE,31
2018,41885,YAGUARA,Comercial,NOVIEMBRE,31
2018,41885,YAGUARA,Comercial,DICIEMBRE,31
2017,41001,NEIVA,Comercial,ENERO,1187
2017,41001,NEIVA,Comercial,FEBRERO,1181
2017,41001,NEIVA,Comercial,MARZO,1178
2017,41001,NEIVA,Comercial,ABRIL,1189
2017,41001,NEIVA,Comercial,MAYO,1192
2017,41001,NEIVA,Comercial,JUNIO,1183
2017,41001,NEIVA,Comercial,JULIO,1186
2017,41001,NEIVA,Comercial,AGOSTO,1178
2017,41001,NEIVA,Comercial,SEPTIEMBRE,1176
2017,41001,NEIVA,Comercial,OCTUBRE,1203
2017,41001,NEIVA,Comercial,NOVIEMBRE,1219
2017,41001,NEIVA,Comercial,DICIEMBRE,1222
2017,41016,AIPE,Comercial,ENERO,20
2017,41016,AIPE,Comercial,FEBRERO,20
2017,41016,AIPE,Comercial,MARZO,20
2017,41016,AIPE,Comercial,ABRIL,20
2017,41016,AIPE,Comercial,MAYO,20
2017,41016,AIPE,Comercial,JUNIO,19
2017,41016,AIPE,Comercial,JULIO,19
2017,41016,AIPE,Comercial,AGOSTO,20
2017,41016,AIPE,Comercial,SEPTIEMBRE,23
2017,41016,AIPE,Comercial,OCTUBRE,23
2017,41016,AIPE,Comercial,NOVIEMBRE,23
2017,41016,AIPE,Comercial,DICIEMBRE,23
2017,41020,ALGECIRAS,Comercial,ENERO,20
2017,41020,ALGECIRAS,Comercial,FEBRERO,20
2017,41020,ALGECIRAS,Comercial,MARZO,20
2017,41020,ALGECIRAS,Comercial,ABRIL,20
2017,41020,ALGECIRAS,Comercial,MAYO,20
2017,41020,ALGECIRAS,Comercial,JUNIO,20
2017,41020,ALGECIRAS,Comercial,JULIO,20
2017,41020,ALGECIRAS,Comercial,AGOSTO,21
2017,41020,ALGECIRAS,Comercial,SEPTIEMBRE,21
2017,41020,ALGECIRAS,Comercial,OCTUBRE,21
2017,41020,ALGECIRAS,Comercial,NOVIEMBRE,22
2017,41020,ALGECIRAS,Comercial,DICIEMBRE,21
2017,41078,BARAYA,Comercial,ENERO,9
2017,41078,BARAYA,Comercial,FEBRERO,9
2017,41078,BARAYA,Comercial,MARZO,9
2017,41078,BARAYA,Comercial,ABRIL,9
2017,41078,BARAYA,Comercial,MAYO,9
2017,41078,BARAYA,Comercial,JUNIO,9
2017,41078,BARAYA,Comercial,JULIO,9
2017,41078,BARAYA,Comercial,AGOSTO,9
2017,41078,BARAYA,Comercial,SEPTIEMBRE,8
2017,41078,BARAYA,Comercial,OCTUBRE,10
2017,41078,BARAYA,Comercial,NOVIEMBRE,10
2017,41078,BARAYA,Comercial,DICIEMBRE,10
2017,41132,CAMPOALEGRE,Comercial,ENERO,34
2017,41132,CAMPOALEGRE,Comercial,FEBRERO,34
2017,41132,CAMPOALEGRE,Comercial,MARZO,35
2017,41132,CAMPOALEGRE,Comercial,ABRIL,35
2017,41132,CAMPOALEGRE,Comercial,MAYO,35
2017,41132,CAMPOALEGRE,Comercial,JUNIO,34
2017,41132,CAMPOALEGRE,Comercial,JULIO,34
2017,41132,CAMPOALEGRE,Comercial,AGOSTO,32
2017,41132,CAMPOALEGRE,Comercial,SEPTIEMBRE,31
2017,41132,CAMPOALEGRE,Comercial,OCTUBRE,30
2017,41132,CAMPOALEGRE,Comercial,NOVIEMBRE,31
2017,41132,CAMPOALEGRE,Comercial,DICIEMBRE,31
2017,41298,GARZON,Comercial,ENERO,75
2017,41298,GARZON,Comercial,FEBRERO,74
2017,41298,GARZON,Comercial,MARZO,74
2017,41298,GARZON,Comercial,ABRIL,73
2017,41298,GARZON,Comercial,MAYO,74
2017,41298,GARZON,Comercial,JUNIO,73
2017,41298,GARZON,Comercial,JULIO,73
2017,41298,GARZON,Comercial,AGOSTO,70
2017,41298,GARZON,Comercial,SEPTIEMBRE,70
2017,41298,GARZON,Comercial,OCTUBRE,71
2017,41298,GARZON,Comercial,NOVIEMBRE,69
2017,41298,GARZON,Comercial,DICIEMBRE,68
2017,41306,GIGANTE,Comercial,ENERO,31
2017,41306,GIGANTE,Comercial,FEBRERO,31
2017,41306,GIGANTE,Comercial,MARZO,30
2017,41306,GIGANTE,Comercial,ABRIL,29
2017,41306,GIGANTE,Comercial,MAYO,29
2017,41306,GIGANTE,Comercial,JUNIO,29
2017,41306,GIGANTE,Comercial,JULIO,29
2017,41306,GIGANTE,Comercial,AGOSTO,30
2017,41306,GIGANTE,Comercial,SEPTIEMBRE,29
2017,41306,GIGANTE,Comercial,OCTUBRE,30
2017,41306,GIGANTE,Comercial,NOVIEMBRE,30
2017,41306,GIGANTE,Comercial,DICIEMBRE,30
2017,41349,HOBO,Comercial,ENERO,8
2017,41349,HOBO,Comercial,FEBRERO,8
2017,41349,HOBO,Comercial,MARZO,8
2017,41349,HOBO,Comercial,ABRIL,8
2017,41349,HOBO,Comercial,MAYO,8
2017,41349,HOBO,Comercial,JUNIO,8
2017,41349,HOBO,Comercial,JULIO,8
2017,41349,HOBO,Comercial,AGOSTO,8
2017,41349,HOBO,Comercial,SEPTIEMBRE,12
2017,41349,HOBO,Comercial,OCTUBRE,15
2017,41349,HOBO,Comercial,NOVIEMBRE,15
2017,41349,HOBO,Comercial,DICIEMBRE,15
2017,41396,LA PLATA,Comercial,ENERO,93
2017,41396,LA PLATA,Comercial,FEBRERO,93
2017,41396,LA PLATA,Comercial,MARZO,92
2017,41396,LA PLATA,Comercial,ABRIL,92
2017,41396,LA PLATA,Comercial,MAYO,92
2017,41396,LA PLATA,Comercial,JUNIO,92
2017,41396,LA PLATA,Comercial,JULIO,93
2017,41396,LA PLATA,Comercial,AGOSTO,92
2017,41396,LA PLATA,Comercial,SEPTIEMBRE,90
2017,41396,LA PLATA,Comercial,OCTUBRE,89
2017,41396,LA PLATA,Comercial,NOVIEMBRE,89
2017,41396,LA PLATA,Comercial,DICIEMBRE,88
2017,41518,PAICOL,Comercial,ENERO,12
2017,41518,PAICOL,Comercial,FEBRERO,12
2017,41518,PAICOL,Comercial,MARZO,12
2017,41518,PAICOL,Comercial,ABRIL,12
2017,41518,PAICOL,Comercial,MAYO,12
2017,41518,PAICOL,Comercial,JUNIO,12
2017,41518,PAICOL,Comercial,JULIO,12
2017,41518,PAICOL,Comercial,AGOSTO,12
2017,41524,PALERMO,Comercial,ENERO,54
2017,41524,PALERMO,Comercial,FEBRERO,54
2017,41524,PALERMO,Comercial,MARZO,53
2017,41524,PALERMO,Comercial,ABRIL,53
2017,41524,PALERMO,Comercial,MAYO,52
2017,41524,PALERMO,Comercial,JUNIO,53
2017,41524,PALERMO,Comercial,JULIO,52
2017,41524,PALERMO,Comercial,AGOSTO,51
2017,41524,PALERMO,Comercial,SEPTIEMBRE,52
2017,41524,PALERMO,Comercial,OCTUBRE,52
2017,41524,PALERMO,Comercial,NOVIEMBRE,52
2017,41524,PALERMO,Comercial,DICIEMBRE,49
2017,41615,RIVERA,Comercial,ENERO,79
2017,41615,RIVERA,Comercial,FEBRERO,77
2017,41615,RIVERA,Comercial,MARZO,77
2017,41615,RIVERA,Comercial,ABRIL,77
2017,41615,RIVERA,Comercial,MAYO,79
2017,41615,RIVERA,Comercial,JUNIO,76
2017,41615,RIVERA,Comercial,JULIO,75
2017,41615,RIVERA,Comercial,AGOSTO,76
2017,41615,RIVERA,Comercial,SEPTIEMBRE,74
2017,41615,RIVERA,Comercial,OCTUBRE,75
2017,41615,RIVERA,Comercial,NOVIEMBRE,77
2017,41615,RIVERA,Comercial,DICIEMBRE,78
2017,41791,TARQUI,Comercial,ENERO,4
2017,41791,TARQUI,Comercial,FEBRERO,4
2017,41791,TARQUI,Comercial,MARZO,4
2017,41791,TARQUI,Comercial,ABRIL,4
2017,41791,TARQUI,Comercial,MAYO,4
2017,41791,TARQUI,Comercial,JUNIO,4
2017,41791,TARQUI,Comercial,JULIO,5
2017,41791,TARQUI,Comercial,AGOSTO,5
2017,41791,TARQUI,Comercial,SEPTIEMBRE,5
2017,41791,TARQUI,Comercial,OCTUBRE,5
2017,41791,TARQUI,Comercial,NOVIEMBRE,5
2017,41791,TARQUI,Comercial,DICIEMBRE,5
2017,41799,TELLO,Comercial,ENERO,6
2017,41799,TELLO,Comercial,FEBRERO,6
2017,41799,TELLO,Comercial,MARZO,5
2017,41799,TELLO,Comercial,ABRIL,5
2017,41799,TELLO,Comercial,MAYO,5
2017,41799,TELLO,Comercial,JUNIO,6
2017,41799,TELLO,Comercial,JULIO,6
2017,41799,TELLO,Comercial,AGOSTO,6
2017,41799,TELLO,Comercial,SEPTIEMBRE,7
2017,41799,TELLO,Comercial,OCTUBRE,8
2017,41799,TELLO,Comercial,NOVIEMBRE,8
2017,41799,TELLO,Comercial,DICIEMBRE,8
2017,41801,TERUEL,Comercial,OCTUBRE,10
2017,41801,TERUEL,Comercial,NOVIEMBRE,10
2017,41797,TESALIA,Comercial,ENERO,23
2017,41797,TESALIA,Comercial,FEBRERO,23
2017,41797,TESALIA,Comercial,MARZO,23
2017,41797,TESALIA,Comercial,ABRIL,23
2017,41797,TESALIA,Comercial,MAYO,21
2017,41797,TESALIA,Comercial,JUNIO,21
2017,41797,TESALIA,Comercial,JULIO,23
2017,41797,TESALIA,Comercial,AGOSTO,23
2017,41797,TESALIA,Comercial,SEPTIEMBRE,23
2017,41797,TESALIA,Comercial,OCTUBRE,22
2017,41797,TESALIA,Comercial,NOVIEMBRE,21
2017,41797,TESALIA,Comercial,DICIEMBRE,21
2017,41872,VILLAVIEJA,Comercial,ENERO,12
2017,41872,VILLAVIEJA,Comercial,FEBRERO,12
2017,41872,VILLAVIEJA,Comercial,MARZO,12
2017,41872,VILLAVIEJA,Comercial,ABRIL,12
2017,41872,VILLAVIEJA,Comercial,MAYO,12
2017,41872,VILLAVIEJA,Comercial,JUNIO,12
2017,41872,VILLAVIEJA,Comercial,JULIO,12
2017,41872,VILLAVIEJA,Comercial,AGOSTO,12
2017,41872,VILLAVIEJA,Comercial,SEPTIEMBRE,12
2017,41872,VILLAVIEJA,Comercial,OCTUBRE,13
2017,41872,VILLAVIEJA,Comercial,NOVIEMBRE,14
2017,41872,VILLAVIEJA,Comercial,DICIEMBRE,14
2017,41885,YAGUARA,Comercial,ENERO,28
2017,41885,YAGUARA,Comercial,FEBRERO,28
2017,41885,YAGUARA,Comercial,MARZO,28
2017,41885,YAGUARA,Comercial,ABRIL,28
2017,41885,YAGUARA,Comercial,MAYO,33
2017,41885,YAGUARA,Comercial,JUNIO,33
2017,41885,YAGUARA,Comercial,JULIO,32
2017,41885,YAGUARA,Comercial,AGOSTO,32
2017,41885,YAGUARA,Comercial,SEPTIEMBRE,30
2017,41885,YAGUARA,Comercial,OCTUBRE,30
2017,41885,YAGUARA,Comercial,NOVIEMBRE,30
2017,41885,YAGUARA,Comercial,DICIEMBRE,31
2016,41001,NEIVA,Comercial,ENERO,1181
2016,41001,NEIVA,Comercial,FEBRERO,1182
2016,41001,NEIVA,Comercial,MARZO,1184
2016,41001,NEIVA,Comercial,ABRIL,1187
2016,41001,NEIVA,Comercial,MAYO,1195
2016,41001,NEIVA,Comercial,JUNIO,1194
2016,41001,NEIVA,Comercial,JULIO,1197
2016,41001,NEIVA,Comercial,AGOSTO,1190
2016,41001,NEIVA,Comercial,SEPTIEMBRE,1180
2016,41001,NEIVA,Comercial,OCTUBRE,1173
2016,41001,NEIVA,Comercial,NOVIEMBRE,1178
2016,41001,NEIVA,Comercial,DICIEMBRE,1188
2016,41016,AIPE,Comercial,ENERO,19
2016,41016,AIPE,Comercial,FEBRERO,18
2016,41016,AIPE,Comercial,MARZO,18
2016,41016,AIPE,Comercial,ABRIL,18
2016,41016,AIPE,Comercial,MAYO,18
2016,41016,AIPE,Comercial,JUNIO,17
2016,41016,AIPE,Comercial,JULIO,18
2016,41016,AIPE,Comercial,AGOSTO,17
2016,41016,AIPE,Comercial,SEPTIEMBRE,19
2016,41016,AIPE,Comercial,OCTUBRE,19
2016,41016,AIPE,Comercial,NOVIEMBRE,19
2016,41016,AIPE,Comercial,DICIEMBRE,20
2016,41020,ALGECIRAS,Comercial,ENERO,23
2016,41020,ALGECIRAS,Comercial,FEBRERO,23
2016,41020,ALGECIRAS,Comercial,MARZO,23
2016,41020,ALGECIRAS,Comercial,ABRIL,22
2016,41020,ALGECIRAS,Comercial,MAYO,20
2016,41020,ALGECIRAS,Comercial,JUNIO,21
2016,41020,ALGECIRAS,Comercial,JULIO,21
2016,41020,ALGECIRAS,Comercial,AGOSTO,21
2016,41020,ALGECIRAS,Comercial,SEPTIEMBRE,20
2016,41020,ALGECIRAS,Comercial,OCTUBRE,20
2016,41020,ALGECIRAS,Comercial,NOVIEMBRE,20
2016,41020,ALGECIRAS,Comercial,DICIEMBRE,20
2016,41078,BARAYA,Comercial,ENERO,9
2016,41078,BARAYA,Comercial,FEBRERO,9
2016,41078,BARAYA,Comercial,MARZO,9
2016,41078,BARAYA,Comercial,ABRIL,9
2016,41078,BARAYA,Comercial,MAYO,9
2016,41078,BARAYA,Comercial,JUNIO,9
2016,41078,BARAYA,Comercial,JULIO,9
2016,41078,BARAYA,Comercial,AGOSTO,9
2016,41078,BARAYA,Comercial,SEPTIEMBRE,9
2016,41078,BARAYA,Comercial,OCTUBRE,9
2016,41078,BARAYA,Comercial,NOVIEMBRE,9
2016,41078,BARAYA,Comercial,DICIEMBRE,9
2016,41132,CAMPOALEGRE,Comercial,ENERO,35
2016,41132,CAMPOALEGRE,Comercial,FEBRERO,34
2016,41132,CAMPOALEGRE,Comercial,MARZO,34
2016,41132,CAMPOALEGRE,Comercial,ABRIL,33
2016,41132,CAMPOALEGRE,Comercial,MAYO,33
2016,41132,CAMPOALEGRE,Comercial,JUNIO,31
2016,41132,CAMPOALEGRE,Comercial,JULIO,30
2016,41132,CAMPOALEGRE,Comercial,AGOSTO,32
2016,41132,CAMPOALEGRE,Comercial,SEPTIEMBRE,33
2016,41132,CAMPOALEGRE,Comercial,OCTUBRE,33
2016,41132,CAMPOALEGRE,Comercial,NOVIEMBRE,33
2016,41132,CAMPOALEGRE,Comercial,DICIEMBRE,34
2016,41298,GARZON,Comercial,ENERO,77
2016,41298,GARZON,Comercial,FEBRERO,77
2016,41298,GARZON,Comercial,MARZO,79
2016,41298,GARZON,Comercial,ABRIL,78
2016,41298,GARZON,Comercial,MAYO,77
2016,41298,GARZON,Comercial,JUNIO,76
2016,41298,GARZON,Comercial,JULIO,74
2016,41298,GARZON,Comercial,AGOSTO,71
2016,41298,GARZON,Comercial,SEPTIEMBRE,71
2016,41298,GARZON,Comercial,OCTUBRE,71
2016,41298,GARZON,Comercial,NOVIEMBRE,72
2016,41298,GARZON,Comercial,DICIEMBRE,74
2016,41306,GIGANTE,Comercial,ENERO,31
2016,41306,GIGANTE,Comercial,FEBRERO,31
2016,41306,GIGANTE,Comercial,MARZO,30
2016,41306,GIGANTE,Comercial,ABRIL,28
2016,41306,GIGANTE,Comercial,MAYO,29
2016,41306,GIGANTE,Comercial,JUNIO,30
2016,41306,GIGANTE,Comercial,JULIO,30
2016,41306,GIGANTE,Comercial,AGOSTO,31
2016,41306,GIGANTE,Comercial,SEPTIEMBRE,31
2016,41306,GIGANTE,Comercial,OCTUBRE,30
2016,41306,GIGANTE,Comercial,NOVIEMBRE,30
2016,41306,GIGANTE,Comercial,DICIEMBRE,31
2016,41349,HOBO,Comercial,ENERO,8
2016,41349,HOBO,Comercial,FEBRERO,8
2016,41349,HOBO,Comercial,MARZO,8
2016,41349,HOBO,Comercial,ABRIL,8
2016,41349,HOBO,Comercial,MAYO,8
2016,41349,HOBO,Comercial,JUNIO,8
2016,41349,HOBO,Comercial,JULIO,8
2016,41349,HOBO,Comercial,AGOSTO,8
2016,41349,HOBO,Comercial,SEPTIEMBRE,8
2016,41349,HOBO,Comercial,OCTUBRE,8
2016,41349,HOBO,Comercial,NOVIEMBRE,8
2016,41349,HOBO,Comercial,DICIEMBRE,8
2016,41396,LA PLATA,Comercial,ENERO,90
2016,41396,LA PLATA,Comercial,FEBRERO,90
2016,41396,LA PLATA,Comercial,MARZO,91
2016,41396,LA PLATA,Comercial,ABRIL,91
2016,41396,LA PLATA,Comercial,MAYO,91
2016,41396,LA PLATA,Comercial,JUNIO,91
2016,41396,LA PLATA,Comercial,JULIO,93
2016,41396,LA PLATA,Comercial,AGOSTO,94
2016,41396,LA PLATA,Comercial,SEPTIEMBRE,93
2016,41396,LA PLATA,Comercial,OCTUBRE,93
2016,41396,LA PLATA,Comercial,NOVIEMBRE,94
2016,41396,LA PLATA,Comercial,DICIEMBRE,94
2016,41518,PAICOL,Comercial,FEBRERO,12
2016,41518,PAICOL,Comercial,MARZO,12
2016,41518,PAICOL,Comercial,ABRIL,12
2016,41518,PAICOL,Comercial,MAYO,12
2016,41518,PAICOL,Comercial,JUNIO,12
2016,41518,PAICOL,Comercial,JULIO,12
2016,41524,PALERMO,Comercial,ENERO,57
2016,41524,PALERMO,Comercial,FEBRERO,57
2016,41524,PALERMO,Comercial,MARZO,57
2016,41524,PALERMO,Comercial,ABRIL,56
2016,41524,PALERMO,Comercial,MAYO,56
2016,41524,PALERMO,Comercial,JUNIO,56
2016,41524,PALERMO,Comercial,JULIO,55
2016,41524,PALERMO,Comercial,AGOSTO,56
2016,41524,PALERMO,Comercial,SEPTIEMBRE,54
2016,41524,PALERMO,Comercial,OCTUBRE,53
2016,41524,PALERMO,Comercial,NOVIEMBRE,54
2016,41524,PALERMO,Comercial,DICIEMBRE,54
2016,41615,RIVERA,Comercial,ENERO,78
2016,41615,RIVERA,Comercial,FEBRERO,77
2016,41615,RIVERA,Comercial,MARZO,78
2016,41615,RIVERA,Comercial,ABRIL,78
2016,41615,RIVERA,Comercial,MAYO,78
2016,41615,RIVERA,Comercial,JUNIO,75
2016,41615,RIVERA,Comercial,JULIO,76
2016,41615,RIVERA,Comercial,AGOSTO,76
2016,41615,RIVERA,Comercial,SEPTIEMBRE,75
2016,41615,RIVERA,Comercial,OCTUBRE,75
2016,41615,RIVERA,Comercial,NOVIEMBRE,75
2016,41615,RIVERA,Comercial,DICIEMBRE,77
2016,41791,TARQUI,Comercial,ENERO,3
2016,41791,TARQUI,Comercial,FEBRERO,3
2016,41791,TARQUI,Comercial,MARZO,4
2016,41791,TARQUI,Comercial,ABRIL,4
2016,41791,TARQUI,Comercial,MAYO,4
2016,41791,TARQUI,Comercial,JUNIO,4
2016,41791,TARQUI,Comercial,JULIO,4
2016,41791,TARQUI,Comercial,AGOSTO,4
2016,41791,TARQUI,Comercial,SEPTIEMBRE,4
2016,41791,TARQUI,Comercial,OCTUBRE,4
2016,41791,TARQUI,Comercial,NOVIEMBRE,4
2016,41791,TARQUI,Comercial,DICIEMBRE,4
2016,41799,TELLO,Comercial,ENERO,6
2016,41799,TELLO,Comercial,FEBRERO,6
2016,41799,TELLO,Comercial,MARZO,6
2016,41799,TELLO,Comercial,ABRIL,6
2016,41799,TELLO,Comercial,MAYO,6
2016,41799,TELLO,Comercial,JUNIO,6
2016,41799,TELLO,Comercial,JULIO,6
2016,41799,TELLO,Comercial,AGOSTO,6
2016,41799,TELLO,Comercial,SEPTIEMBRE,6
2016,41799,TELLO,Comercial,OCTUBRE,6
2016,41799,TELLO,Comercial,NOVIEMBRE,6
2016,41799,TELLO,Comercial,DICIEMBRE,6
2016,41797,TESALIA,Comercial,ENERO,23
2016,41797,TESALIA,Comercial,FEBRERO,23
2016,41797,TESALIA,Comercial,MARZO,23
2016,41797,TESALIA,Comercial,ABRIL,23
2016,41797,TESALIA,Comercial,MAYO,23
2016,41797,TESALIA,Comercial,JUNIO,23
2016,41797,TESALIA,Comercial,JULIO,23
2016,41797,TESALIA,Comercial,AGOSTO,23
2016,41797,TESALIA,Comercial,SEPTIEMBRE,23
2016,41797,TESALIA,Comercial,OCTUBRE,23
2016,41797,TESALIA,Comercial,NOVIEMBRE,23
2016,41797,TESALIA,Comercial,DICIEMBRE,23
2016,41872,VILLAVIEJA,Comercial,ENERO,12
2016,41872,VILLAVIEJA,Comercial,FEBRERO,12
2016,41872,VILLAVIEJA,Comercial,MARZO,12
2016,41872,VILLAVIEJA,Comercial,ABRIL,12
2016,41872,VILLAVIEJA,Comercial,MAYO,12
2016,41872,VILLAVIEJA,Comercial,JUNIO,12
2016,41872,VILLAVIEJA,Comercial,JULIO,12
2016,41872,VILLAVIEJA,Comercial,AGOSTO,12
2016,41872,VILLAVIEJA,Comercial,DICIEMBRE,12
2016,41885,YAGUARA,Comercial,ENERO,24
2016,41885,YAGUARA,Comercial,FEBRERO,24
2016,41885,YAGUARA,Comercial,MARZO,24
2016,41885,YAGUARA,Comercial,ABRIL,28
2016,41885,YAGUARA,Comercial,MAYO,29
2016,41885,YAGUARA,Comercial,JUNIO,29
2016,41885,YAGUARA,Comercial,JULIO,29
2016,41885,YAGUARA,Comercial,AGOSTO,29
2016,41885,YAGUARA,Comercial,SEPTIEMBRE,28
2016,41885,YAGUARA,Comercial,OCTUBRE,28
2016,41885,YAGUARA,Comercial,NOVIEMBRE,28
2016,41885,YAGUARA,Comercial,DICIEMBRE,28
2015,41001,NEIVA,Comercial,ENERO,1212
2015,41001,NEIVA,Comercial,FEBRERO,1207
2015,41001,NEIVA,Comercial,MARZO,1203
2015,41001,NEIVA,Comercial,ABRIL,1209
2015,41001,NEIVA,Comercial,MAYO,1214
2015,41001,NEIVA,Comercial,JUNIO,1218
2015,41001,NEIVA,Comercial,JULIO,1209
2015,41001,NEIVA,Comercial,AGOSTO,1206
2015,41001,NEIVA,Comercial,SEPTIEMBRE,1211
2015,41001,NEIVA,Comercial,OCTUBRE,1202
2015,41001,NEIVA,Comercial,NOVIEMBRE,1193
2015,41001,NEIVA,Comercial,DICIEMBRE,1182
2015,41016,AIPE,Comercial,ENERO,18
2015,41016,AIPE,Comercial,FEBRERO,18
2015,41016,AIPE,Comercial,MARZO,19
2015,41016,AIPE,Comercial,ABRIL,18
2015,41016,AIPE,Comercial,MAYO,18
2015,41016,AIPE,Comercial,JUNIO,18
2015,41016,AIPE,Comercial,JULIO,18
2015,41016,AIPE,Comercial,AGOSTO,18
2015,41016,AIPE,Comercial,SEPTIEMBRE,18
2015,41016,AIPE,Comercial,OCTUBRE,18
2015,41016,AIPE,Comercial,NOVIEMBRE,18
2015,41016,AIPE,Comercial,DICIEMBRE,18
2015,41020,ALGECIRAS,Comercial,ENERO,26
2015,41020,ALGECIRAS,Comercial,FEBRERO,26
2015,41020,ALGECIRAS,Comercial,MARZO,26
2015,41020,ALGECIRAS,Comercial,ABRIL,26
2015,41020,ALGECIRAS,Comercial,MAYO,26
2015,41020,ALGECIRAS,Comercial,JUNIO,25
2015,41020,ALGECIRAS,Comercial,JULIO,25
2015,41020,ALGECIRAS,Comercial,AGOSTO,24
2015,41020,ALGECIRAS,Comercial,SEPTIEMBRE,24
2015,41020,ALGECIRAS,Comercial,OCTUBRE,24
2015,41020,ALGECIRAS,Comercial,NOVIEMBRE,24
2015,41020,ALGECIRAS,Comercial,DICIEMBRE,24
2015,41078,BARAYA,Comercial,ENERO,8
2015,41078,BARAYA,Comercial,FEBRERO,8
2015,41078,BARAYA,Comercial,MARZO,8
2015,41078,BARAYA,Comercial,ABRIL,8
2015,41078,BARAYA,Comercial,MAYO,8
2015,41078,BARAYA,Comercial,JUNIO,8
2015,41078,BARAYA,Comercial,JULIO,8
2015,41078,BARAYA,Comercial,AGOSTO,9
2015,41078,BARAYA,Comercial,SEPTIEMBRE,9
2015,41078,BARAYA,Comercial,OCTUBRE,9
2015,41078,BARAYA,Comercial,NOVIEMBRE,9
2015,41078,BARAYA,Comercial,DICIEMBRE,9
2015,41132,CAMPOALEGRE,Comercial,ENERO,35
2015,41132,CAMPOALEGRE,Comercial,FEBRERO,35
2015,41132,CAMPOALEGRE,Comercial,MARZO,33
2015,41132,CAMPOALEGRE,Comercial,ABRIL,33
2015,41132,CAMPOALEGRE,Comercial,MAYO,34
2015,41132,CAMPOALEGRE,Comercial,JUNIO,34
2015,41132,CAMPOALEGRE,Comercial,JULIO,31
2015,41132,CAMPOALEGRE,Comercial,AGOSTO,31
2015,41132,CAMPOALEGRE,Comercial,SEPTIEMBRE,31
2015,41132,CAMPOALEGRE,Comercial,OCTUBRE,32
